id,name,class,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
2655,Oishi,MBA,1584549257986334,2.1655509069246572,-1.1981849083526375,-0.009268322777600875,0.0039985628171142276,0.0098587799786598942,-0.00052023115255684304
2656,Koyama,MBA,3323266142300717.5,-0.69169383137044216,2.5613162620214744,-0.38630616751098762,-0.0097591908872954203,-0.0023659160635673242,0.0021284643623192797
2657,Sinzot,MBA,6472346122865323,0.14403782101572338,-3.0578693496676652,0.31911456088137846,0.0091480521321847721,0.0011603054716327957,-0.00069172857084569804
2658,Sinon,TJN,39218263682880048,-1.7724083914232627,4.4533209910131228,0.96670152212130789,-0.0075885703844512393,-0.0024448247584888849,-0.0012681327096104489
2659,Jitka,MBA,3570751219721994.5,1.8129337539676738,2.0171570058479134,0.13070294708496999,-0.0082034182012117353,0.0066745281570561293,0.00051785698715789441
2660,Muazzez,OMB,24847875067052620,-3.6059269617155287,-1.4679072469535062,0.15381060661943527,0.0036989170844242388,-0.0070473079306647198,-0.0011458137534510102
2661,Leyla,MCA,424164214623364.06,2.5408397176146202,-0.93152556608212767,-0.78364144887890574,0.0017218939913556434,0.0085565263255114876,0.0028181427777832831
2662,Kobzon,MBA,3548089219295200,-1.6396096160198463,-2.7797626546226057,-0.0066715139049103398,0.008785066592150054,-0.0032402554190378088,-7.3850475749999677e-06
2663,Vanphilos,MCA,964891009566074.12,1.8626534687510872,-0.28148726665569207,0.36614153644971181,-0.0030305122159792613,0.012781444793288485,0.0033057899240586763
2664,Wisdom,MCA,25175497669524.609,-0.27111001388053191,-1.5939899595095288,-0.13610040969708412,0.01502776483005375,-0.00025274744189296167,2.6783475127095929e-05
2665,Daiwensai,MBA,11277909681415156,-2.1996734341939721,1.7618082806259363,-0.64951545124588961,-0.0056316485749098259,-0.0077085728706349499,-0.00031163699222268
2666,Omsk,MBA,11534123980635992,2.7754842755448665,1.4360966096085839,0.40678460586279902,-0.0037988494322961945,0.0082035203945706996,-0.00056222245392185694
2667,Jimmysimms,MBA,2783450312683369.5,-2.5941986177783032,-0.63493280802141616,0.62124637822720963,0.00088948425352959246,-0.010235974343887113,0.00032719196608812183
2668,Abramov,MBA,3474980381682200.5,-1.9912485679900302,-2.3120143219945213,0.023098899910662718,0.007449209932656054,-0.0058992524734780317,0.00021777558575563599
2669,Danby,OMB,35373663886937180,2.4749207964371704,1.6644238480013853,0.045702712692441569,-0.006084218991347581,0.0093157738835066041,-0.00020089407941241796
2670,Izvekov,MBA,5342093041984888,-2.7135190794945769,-2.3979147517626718,0.080847748642066702,0.006223339525562744,-0.0055498219855843588,-0.00022387971403263897
2671,Guth,OMB,29901414116155564,2.1736307544941464,-1.9159722059283353,-0.89955156841327266,0.0068296520991666032,0.0074753694396983263,-0.000603635257903555
2672,Standish,MBA,4741703909345621,-0.93521725091953689,2.7721102258180119,-0.45168817986802223,-0.009366547606762813,-0.0035411362013870813,0.0020865948569636543
2673,Hurukawa,MBA,13533359617284866,2.7540406483950801,-1.0995419427251552,0.35191999522351347,0.0027803920701604083,0.0095324677668442246,0.00098514726906375719
2674,Seki,MBA,3161615225493200.5,-2.3148226649456523,1.3657852940424571,0.36973423945930733,-0.0045487119105967633,-0.0089719278658523735,-0.0019833800349212849
2675,Roberts,MBA,3653064296502593.5,-1.7866796387457362,-1.4799175512932405,-0.070050287160630775,0.0065115066261473287,-0.0099155946513196994,0.0017664980862379769
2676,Nakano,MBA,62984747229542088,0.15053209943726173,-3.041745965495084,-0.42159330930327421,0.0096746947454447452,0.0007307786797846052,0.0016631124814553335
2677,Kobuchizawa,MBA,6917324299966041,3.2288895140115002,0.95313895377843239,0.10210818342006855,-0.00028605154985967131,0.0088608410532603071,0.002033456384912047
2678,Hurless,MBA,1851876898062764.5,-1.8688561032947626,2.3622385577510414,0.11726893284889028,-0.008092747426538198,-0.0043073912666490074,0.00047888503018253162
2679,Inarradas,MBA,11634964182524452,-1.8077165780963684,-2.5651138324818641,-0.68042429712619301,0.0086015963799620978,-0.0034831132819959044,-0.0010514368614338817
2680,Stampfer,MBA,1684262235727843.2,2.5933494012508764,0.80355573930895074,-0.15809858106895547,-0.0027003548078706205,0.010155344175737897,-0.0012734130715482332
2681,Pochaina,MBA,4271152197473477,-3.2896434651515687,-1.6522407099442684,0.17731849563425769,0.0037209319435631437,-0.0071584538819686495,-3.1510441077799571e-05
2682,Yashin,MBA,12276726546826168,1.3986015396817133,-2.8408490622766247,-0.18970586830000835,0.0077157345479525203,0.0054378512039184338,-0.0018551509214367549
2683,Leetsungdao,MCA,984219870851648.25,-2.1907931688988072,2.0660770378037747,-0.50383108449638647,-0.0049455826931558483,-0.006617934652948302,0.0013991511532884253
2684,Pinson,MBA,5641198301681903,-0.25126652278570893,2.5352456429202843,0.4329678774018153,-0.010611379520455547,-0.002151468103183043,-0.0013130430918082618
2685,Burckhalter,IMB,600174883600253.88,-1.5830454736463089,1.0407347715549689,0.4005769943072689,-0.0071140655683010531,-0.0096576119451668007,-0.0036217812136860169
2686,Abell,MBA,2847862939116724,2.3035671438539711,1.3258023166906163,-0.073911396937559021,-0.0061762181434788337,0.0094027682435922615,0.0002675324608840685
2687,Dommanget,MBA,3349029393401842,-2.6764145334667488,-1.0841426644911896,0.24886965392398236,0.0033376186369477099,-0.0092088235300714048,-0.00068920691475751901
2688,Mentor,TJN,1.4553383211544141e+18,4.8674557869928829,-0.3594357787591882,0.14761397274641186,0.0010304817427002101,0.0072044720247516391,-0.0033081026311247955
2689,Arnenordheim,MBA,2907931944877857.5,2.3097382681372904,-1.4157501498165588,-0.11291377803321925,0.0057237702113093324,0.0090373466810042651,-0.00041868435702503947
2690,Ashkova,MBA,4155285514551619,-3.2380058780578462,-2.1123236622859953,0.12147265542306522,0.0045924545621141141,-0.0062285858794357309,-0.00022288995217754451
2691,Kaokuen,MBA,2068041379054351,2.2469093879844282,-1.3679911714785646,-0.1377192500469262,0.004290860083556277,0.0092329990180704952,0.00013221642591787995
2692,Bernheim,MBA,1130478070932106.2,2.0878178786373995,-1.5649306744626079,-0.11506501188005432,0.0050243410343085463,0.00885062571640227,-0.00051632485850811353
2693,Urgenta,MBA,2067167558764900.5,2.2158008072166355,1.6456480076048927,-0.37517802533389144,-0.006071922798290063,0.0086963506444377656,0.00143004000003398
2694,Bulgakov,MBA,9520550442650394,-2.4922214225912507,1.9433765126833196,-0.50164236215280078,-0.0054140492843716415,-0.0075821546993386571,0.00039721376083187753
2695,Yaronika,MBA,1536382308737961,-0.78821458591934024,2.0871794483854811,-0.080171946515614101,-0.01034394721341066,-0.0056461284041029285,-0.00025107577508424653
2696,Amelin,MBA,18095354007700004,2.6968534894049685,-1.9798860103517715,-0.17770633917624704,0.0052696054385536545,0.0071034647050907326,0.0023864784406687281
2697,Upgren,MBA,936001894233349.5,-2.2664771101640251,-2.2105159769259477,-0.079476498490247974,0.0065744936066188834,-0.0058831896536023489,0.00067192257506713685
2698,Fichte,MBA,18659622059825988,2.0775365927259601,-2.760997064838139,0.83918490616176333,0.0064690529170824754,0.0055361198717590286,0.00083156207375831206
2699,Dongguan,MBA,22649030726451640,1.6058144894180608,-2.7996252717580772,-1.2403628652951646,0.0066559691861411436,0.0057605765411394153,-0.00017832324302440483
2700,Malaparte,MBA,9123394644870522,-2.0316468705430988,-2.0449665777686907,0.30964169164481159,0.0079685890349348275,-0.0063407938712904304,0.001845250562444625
2701,Lesnaya,MBA,2849265727217652.5,-2.0672212438378277,2.0937517676989801,0.024850599263057827,-0.0079059172268536107,-0.0056197119047841845,0.00079614335599196445
2702,Svetlov,IMB,69067353240879.43,-0.17880438130319248,-1.9309538671938653,0.017892104848206192,0.011301187957964793,0.00045141723621314113,-0.0049131980890603326
2703,Barucci,MBA,2609297775026300,0.78739211568607093,2.5916816650061199,0.075276324508526893,-0.008993850355346153,0.0040194806376879829,-0.00010915696306473408
2704,Petra-Pepi,MBA,4413492648812927.5,2.7633758715000072,0.45066064467139544,-0.5237417932733629,-0.00072618151403185636,0.0095638850110266772,-0.0016283395252507642
2705,Colchagua,OMB,13162527457115454,3.3936626895448114,0.93600231693122327,-0.14613038459341093,-0.0016702771303804122,0.0085705599676087207,-0.00013730066199362699
2706,Innanen,MBA,4364662161788012,2.805254095786029,-0.59319490281280518,-0.061650276179723046,0.0032512595022307672,0.0090559392187009747,-0.0019269493977307718
2707,Hoppe,MBA,2750025923844164.5,-2.9012882587675799,2.1404704246477468,-0.011664723666729073,-0.0052810363083952722,-0.0064114753107561151,0.00032016635215557693
2708,Olegiya,MBA,8171364517976231,-2.9154543091444989,-0.81427854632451524,-0.20360648713542612,0.0033212414038149129,-0.0090772452827219425,0.00058792397504176788
2709,Huangpu,MBA,7740141776965589,-2.4718040898637423,2.7159065525716142,0.083267201858374468,-0.0061009701436800191,-0.0054229095516595159,0.00035898770846083531
2710,Kholshevnikov,MBA,9950886735274918,-1.3902033752598926,3.3695185914166563,-0.014454863854315689,-0.0074583444870250154,-0.0033716905889143245,0.00029169193022912367
2711,Byrd,MBA,5087072357403947,-3.227198919544501,-0.6679468502489726,-0.49481596542646111,0.0014716843200574346,-0.0087591811927020015,-0.00054824763433762547
2712,French,MBA,6163238912811984,-3.2323685096578529,-0.23798648320227467,-0.18927121394824259,0.0002457370713086467,-0.0090327531275238293,-0.0013671386982910851
2713,Vilas,MBA,11178022135588254,1.9785558322595416,2.8906558583475555,-0.10710210515207504,-0.0065539815795595908,0.0055901390612193205,0.00038134242594064154
2714,Quqinyue,MBA,1279752948714773.2,2.3095712798267978,1.2333944052312749,0.10943448555873721,-0.0049241950386578713,0.0094346522490305965,0.00021503490952326062
2715,Hooke,OMB,7734876135772207,-2.650702930029234,-3.496389386744672,-0.12851966719269112,0.0068428385753426194,-0.0036151376850357022,-0.00037415168601394474
2716,Rusheva,MBA,2059929869987342,-2.1728887285187737,-2.1542089851548085,0.11074818622804572,0.0070379911724009923,-0.0064065471807150057,0.00015663857204438323
2717,Becker,MBA,5879065103827132,-2.5082833955236499,2.7458352666481627,-0.51014429692125762,-0.007028193116920438,-0.0039047041167919209,0.00015197343542822014
2718,Paul,MBA,4609976638981986,-2.8548362376761558,-1.1110036664166396,-0.13332402012268008,0.0025982828112185784,-0.0094968275754080851,4.0529513709562835e-05
2719,Jeffbell,MBA,7751734598470980,1.1356251314163381,-2.239996979216091,-0.36121910073295938,0.010096592810734129,0.0050078614498744144,-0.00046492398231381688
2720,Tracie,MBA,2992493412306955,-0.85000315044212793,-2.9165684285705549,-0.1667046738475719,0.0092286398167424118,-0.0022753621196408827,-0.0016290293831055769
2721,Nelsonia,MBA,993823429242705,0.30406890295289057,1.9036854296021304,-0.14170571361540743,-0.013704843948698864,0.0025099905973782065,-7.2658090424578166e-06
2722,Protesilaos,TJN,2.5023782252666938e+17,-1.5225877674483543,4.0787520745465535,1.8633522283649431,-0.0075660183570034588,-0.0034184638655073564,0.00013214383549125012
2723,Graham,MBA,1960710726841200.2,-1.0473155610963074,-1.8429920204908254,0.078354884577389067,0.010666271258482589,-0.0066650019081568,-0.0007277593480560379
2724,Tanjiazhen,MBA,8892803176771342,-1.5755274080392883,3.0040725011945444,-0.25313525939071446,-0.0080417001278305679,-0.0038521172106918446,-0.0011008530580358697
2725,Ningbo,MBA,7359956398796544,-0.85418884219204005,3.6049853173894189,-0.058267289230319499,-0.0078606342577448342,-0.0021991959590642023,8.1001108494997687e-05
2726,Gaffey,MBA,2728382667889943,0.36479882337671921,-2.7172190536449303,-0.0844633813988237,0.010456136948878467,0.0017780602906379761,-0.00043137486206986655
2727,Eurybates,TJN,1.8839718359100256e+17,-2.7458851532402866,3.9996990943368393,0.67796843876799784,-0.0068716651490350047,-0.0040827420784243047,0.00025115338477001495
2728,Link,MBA,13469534998751734,1.8514974731804128,-2.7555972810103464,-0.59059985844431795,0.0066566734691340121,0.0052713740689695216,-0.0015096681376894272
2729,Verenia,AMO,2030662659427.3701,-2.900524855889913,0.59789952213174558,-0.046974482149125571,-0.0035732698838296982,-0.0066513707209216394,0.0011725991038801047
2730,"Don Quixote",AMO,4956082322523649,-3.0495964890618836,-0.37745534485826371,-0.54611865576520713,0.0088385917757710618,-0.0059460427302209023,-0.002597979589032527
2731,Amun,ATE,26946796066137.355,-0.032710021702328777,-0.82401714530850922,-0.35610271845916913,0.018312958500751146,0.0039994872027693598,0.0019190930049615728
2732,Lixiaohua,MBA,6184095108593865,-3.4048445239734733,0.98324241253098266,-0.5636052560787137,-0.0037114628660009394,-0.0076006266414605948,7.872205130529642e-05
2733,Violaumayer,MBA,773352056132290.75,1.3097742093217597,-1.8810299607567165,-0.024199251993911822,0.0081167367466127918,0.0085225536456789899,0.00078442809556106708
2734,Chenqian,MBA,31123795810436296,-1.9028924442681143,-2.6610482932110608,-0.53481292889883381,0.007637991855908014,-0.0047098924054594718,8.0775198359388104e-05
2735,Devine,OMB,25357926221805916,-0.63967536651305079,-3.4425889105279692,0.37058625294493924,0.0094875884361835666,-0.0012341071476419251,-0.0013337057342916166
2736,Canterbury,MBA,3502569476814113.5,-0.63000077499518559,-2.2012563422535947,-0.06617271068651831,0.011771377257300835,-0.0034241116763872857,0.0014514604074551938
2737,Talthybius,TJN,2.8960790395835443e+17,0.69203325026998197,5.1677720862686378,1.2348586432708917,-0.0072346335139454043,0.00056112727340223859,0.00095144451552973931
2738,Ojima,OMB,16082019629458646,-3.2342400018560413,-0.3377647754950156,0.41840779195748606,-0.00016963593263004699,-0.0093884409752352654,6.091991603363476e-05
2739,Levitan,MBA,2325830506600363.5,1.4797366058843953,-2.2075740950264491,0.026784570499731739,0.0081850417654671381,0.0055025178516961053,0.00037765769341266143
2740,Alvema,MBA,2216992464850643.8,1.9350787924726927,-1.5177576973908034,0.22853906438078134,0.0040683804583673631,0.010793431647825678,0.00050868939269783854
2741,ASCII,MBA,9682293927472690,-3.2738417434027882,1.6453256959826761,1.288549976030555,-0.003698322724419654,-0.0066894488601075284,-0.00013629635811476348
2742,Wuyeesun,MBA,11334602535085800,2.7321747206724361,0.86937765739178863,-0.52963182456484148,-0.0021741458042066745,0.0099952165988146831,0.00060841682753797767
2743,Milanstefanik,OMB,30709965152882352,1.529596086283409,-3.1607683545477898,0.35390888720452229,0.0087541459030201028,0.0038695993717687499,0.00093519583593517687
2744,Anyuta,MBA,2293069379350861.5,2.9305657383871591,0.22810628334212923,-0.3676286586752408,0.00023847065885375298,0.0095947177572888471,0.00039202388149365782
2745,Putilin,OMB,85713768523616816,3.0164297602269614,-3.3917348363897339,0.15512592203947115,0.0048773515284262336,0.0055921397156220558,0.00037863455186360021
2746,Carestia,OMB,56977423430420000,-3.4921683714386984,1.0834576770887772,-1.2127524774226555,-0.0014570884794690403,-0.0076041048348178776,-0.0012953516220104424
2747,Cyrano,MBA,11020472711638180,-2.6875246715427861,-1.7733072859356089,0.27230993072674536,0.0046761003538300597,-0.0077692920648211811,-0.0015287884854402773
2748,Aisha,MBA,15350723893545548,-2.7151031184858185,1.486781938768698,-0.051731757543112933,-0.0055305322321093234,-0.0080337911850524319,-0.00033863996683274495
2749,Goshirakawa,MBA,2384922651621770,2.588986226821163,-2.2937716599375899,0.075525964287773903,0.0065848204008344246,0.005644635244826896,-0.00039005886056043643
2750,Descartes,MBA,2245953365713356,1.8475507081035154,1.8370218883300717,0.074617124677033547,-0.0076753161721299541,0.0075229338020423352,0.0014410502210002465
2751,Vladimirskij,MBA,3198289831518943.5,-0.69665583878130921,-2.6954772663257636,-0.041280388096998299,0.010729407748148933,-0.0019908518474551452,-0.00013356947526351991
2752,Meriones,TJN,4.8207413408441626e+17,-2.0192934728514853,4.132404669303833,1.7445868953917145,-0.0074153925264764664,-0.0025521558031340072,-0.0012957234457153062
2753,Kakkuri,MBA,7741087792376955,-3.6663151534404341,-0.59774339661486287,0.15903505769556819,0.00069221525210714455,-0.0080676678241097723,-5.4202336076122031e-05
2754,Saucier,MBA,4694751689921275,-1.1996586131766074,-2.6152270320154991,0.039213638658796318,0.0095202593757731154,-0.0046772026208952979,1.96205492418757e-05
2755,Basov,MBA,4275405626735420.5,-0.22601873962367036,-2.9099700956466492,0.082188108449053526,0.010311854287835978,-0.001679007127445461,-3.6158376471598662e-05
2756,Velikhov,OMB,3458672852439299,-3.4048433917116605,-0.98850986132102814,0.10032177558962065,0.0013955409888915631,-0.0085798756854165714,-0.00021073755036227535
2757,Berkhuijsen,MBA,1440248290337566.8,-1.4289910959784506,1.849796268983851,0.47407607608515712,-0.0086368790180745298,-0.0076732551086603198,-0.00091008403921526355
2758,Liloketai,MBA,3937926888800449.5,-1.6875241588094525,-3.2760019026743548,0.013920022539743143,0.0064607641571674673,-0.0048491855631413953,-0.00067101956095725625
2759,Dabu,MBA,2001475005977249,2.0478714867570367,0.96639177816620403,-0.31691387454620923,-0.0066372581701702607,0.010412997554891352,-0.00041972072333292215
2760,Peale,MBA,1044250404304930.9,-2.822512815632094,-0.32362664285661569,0.15810079414760791,0.0018139223573306017,-0.0091329145292280874,-0.00022240341296420201
2761,Tumilty,MBA,79059053595781664,-0.54872302166056242,-2.5167573552824063,-0.37863078691154428,0.010517875630471803,-0.0031393626608540929,0.0027401058902417792
2762,Safronov,MBA,11575628049667854,3.131146030995918,1.4338921442546075,-0.11919033066587134,-0.0028762108522911215,0.0083512495277774917,-0.00014228381485736154
2763,Kuprin,MBA,3018844846115915.5,-3.1955619554898371,-1.3165714633195971,-0.060143854538388213,0.0045370308158331884,-0.007532292746477022,0.00029057816016724215
2764,Platonov,MBA,2890795594348700,-2.8675786203793736,-1.6184571590584771,-0.46220778305032584,0.0041506656845984183,-0.0078404199315202667,0.00060410581294075818
2765,Curtis,MBA,2775467699232957,-3.1046656721188026,1.8602069588263526,-0.073546840540621911,-0.0048251650298482465,-0.0066960308446417085,0.00033493324434481357
2766,Ilinsky,OMB,14863115961955904,3.2197455593258821,0.4529487479444112,0.25689746861832929,-0.0015558898165841184,0.009571000204537345,-0.00035395064041911613
2767,Fracastoro,MBA,8385357901950394,-3.1811590173895783,-0.83538050589014179,-0.1340132767633041,0.0030329329411925218,-0.0085488669193396656,0.00073641578338680869
2768,Ohsaki,MBA,4511512086112041,-3.3598547913320478,1.2693486134942402,-0.21459150974513322,-0.0025039890429664536,-0.0080279243693031892,-0.00029962235938211417
2769,Sayers,MBA,978089667613013.5,2.4707070509774041,-0.54280893231551164,-0.42860752193824764,0.0032861576190074803,0.0096759641717287653,-0.00043317180989325477
2770,Lubomir,MBA,1739737647043932.2,-0.33890774530414602,3.2215922229303042,0.36775295298695476,-0.0086248592567411617,6.5134660837099997e-05,-0.00043823293372583384
2771,Sigyn,MBA,41250488114190376,-0.4361852523279206,-2.8115444211535143,0.68637827207732249,0.010203800348450892,-0.0012161269618927457,-0.0010048975204935496
2772,O'Meara,MBA,2830336785742590.5,-0.15187585854455998,-2.1844937540104024,0.47584637009661684,0.012082342120381175,-0.00025255858685069342,0.0014933022743235222
2773,Davis,MBA,8007937409546208,2.536067933321446,1.690249260262612,-0.58931527039611764,-0.0046938123621680025,0.0083865736751452622,0.00034367358272329015
2774,"Williams Bay",MBA,18948972439540740,2.4232371843100617,1.402121471800625,-0.0094341753146608975,-0.0040614353235909964,0.0093558785318038004,0.0029207670261526941
2775,Frieden,MBA,23453567624350260,1.4921979827804603,2.2601838487946844,-0.62462417617489752,-0.0089442595442268714,0.0051273214575652797,0.0008006961258803149
2776,Fabini,MBA,5718325230721816,2.0713493792306603,1.3720995289244395,0.23188014695681794,-0.0058644356318080706,0.0096100493338934102,-0.00089671183519122013
2777,Dermott,MBA,13837061681903264,-1.1207045604515637,2.733661688064573,-0.099819627218019735,-0.0092123244126782432,-0.0028215695668297575,0.0012871391971832249
2778,Guillermina,MBA,7541722093113443,2.6088683096064798,-1.8335474543577019,-0.1794108139921719,0.0057530484277270788,0.0075534970403686053,-0.001085491940411654
2779,Kunming,MBA,13668626689453758,0.27323980478104493,-2.4269913770196179,-0.5497216051500331,0.0113792243197863,0.0032962470527538217,-0.0010846802216921731
2780,Soros,MBA,1461639477501664.2,2.0126605066008785,0.78096758301297853,0.059635291997340481,-0.0023698609664013874,0.011968364245285433,-0.00028349339568401496
2781,Eupraksia,OMB,35591678296472920,-2.5672298461404859,-3.7844668931316754,-0.29860013965696408,0.006716398252407634,-0.0032259654839208,-3.1827300537571641e-05
2782,Lazarev,OMB,12452338768144248,-1.6387669688748516,-2.4696413245917883,-0.35625347108377065,0.0084285039816222804,-0.0059077437594901271,-0.00070218647221857505
2783,Tisserand,MBA,1494473628381619.5,0.037639879585166791,3.6819244931881814,-0.060311306625166414,-0.0081603249245445729,-0.00012075407932145223,0.00042410029160211616
2784,Holman,MBA,6048149574013313,-0.36834344333240565,2.9551700500794862,-0.048470211230444357,-0.0098749748547631439,-0.0024681845986898867,0.00040349029505272813
2785,Anne-Marie,MBA,8020495704201274,0.93856485235068698,-3.3732190613449298,-0.98314907028468945,0.0075009336204083085,0.0031267136317887495,0.000908278297539772
2786,Northcott,MBA,4873595063681430,1.9215006001972128,2.0009392658239875,-0.27327998523238733,-0.0072611466223203277,0.0071659112082770766,0.00054885220929917831
2787,Dionysus,APO,4788965301315.9404,-2.143767786816996,1.4996505736107353,0.56055314823600955,-0.00063515850217695609,-0.0092849047380550859,-0.00015663586944309545
2788,Erbisbuhl,MCA,2077039658688554.8,1.3376243391444489,0.40281949584144194,0.52861292039080754,-0.0062913152128643542,0.015200939149121521,0.00047996700708737266
2789,Kemstach,OMB,9466138792499950,3.3290491331292951,1.1729443065321596,0.43298092958562673,-0.0036018721702715437,0.0080088389422466599,0.0011993621950934347
2790,Welther,MBA,9866904702991462,-2.9616146248117636,-1.8220305798508662,-0.58194051922290857,0.0048380911790267518,-0.0059131509544275221,0.0014932865248643104
2791,Baumann,MBA,11173770411639284,3.0455309462093894,1.0108346521666323,-0.90429858076259972,-0.0019128521880658511,0.0089127261355284523,1.7559053370795087e-05
2792,Berry,MBA,1367687279240305.5,0.71089942428107467,2.1221176566885029,-0.10651292484599836,-0.011357177114169255,0.0020033266229906371,0.0013311127988987809
2793,Derdenye,MBA,760047207111595.62,-0.084651718190927872,-2.7246227401230674,0.67152783330779364,0.0098409971437773015,0.0015980980474677685,0.00063162620753087458
2794,Antoku,MBA,4036754100745718.5,0.21069878981795265,2.92985481093001,-0.22114546022909345,-0.0095977402397280677,-0.00048721115624835842,0.00072022969811374993
2795,Dzus,MBA,21384628660607620,-0.94189022768921038,2.7680510008049342,-0.74289731249441315,-0.0090836001787636834,-0.0017443458970972255,-0.0014611759518613284
2796,Navajo,OMB,162882172321043.69,1.9658312599653867,-3.4618313841040642,-0.17530952697887775,0.0075101879493449149,0.00056580006181589353,-9.089414030984717e-05
2797,Yeates,MBA,4009884331047367.5,-2.992885524825291,0.77861771940774938,-0.30381080949035527,-0.0027182979624641853,-0.0088837112105102384,0.0011882754815339095
2798,Bede,AMO,221470364969947.78,1.7918984034915808,1.2666220755411246,0.59087360621284601,-0.0055661346881115716,0.0075599181149323957,0.0023484037269367714
2799,Rickman,MBA,1379329467873461.2,-2.3187485653081543,-0.48540931139615973,-0.22239145013866102,0.0031310723945408344,-0.011208846742277848,0.0021466970885552126
2800,Barringer,MBA,15017287447020360,0.96489458549770313,2.5365923707185383,-0.68181949299513323,-0.0093911316482388277,0.0052421696855922614,-0.0013412435516968729
2801,Sharon,OMB,70478595742839512,3.2058709418504097,-0.53764310403743254,0.17967060317003053,0.00048286847429337802,0.010290264276749566,0.00062062206253480094
2802,Herald,MBA,3129251880743888,-3.4010710515900522,1.0128673079606973,-0.32764781487357686,-0.0019638278054769,-0.0081195235360317329,-0.001232545695483796
2803,Trubetskaya,MBA,8495167542213629,0.23417522880645425,-2.5469996771279555,0.29871773366986115,0.009931051378016446,0.0031738796018986773,-0.0028536630705380036
2804,Hotellasilla,MBA,4119900906428494,-2.1394261511111594,2.3016970468346329,-0.027877416061607464,-0.0080991918105606138,-0.0053052903285050078,0.00020296639440105241
2805,Socus,TJN,3.129636799258249e+17,3.6888699464310086,-2.3542762396708583,0.61548139133046054,0.0040843131514078463,0.0076172006191226353,0.0015592740283723702
2806,Polypoites,TJN,2.0116730340016557e+17,0.074029298593867976,4.6287708438376329,-1.6361833578631242,-0.0079851237742821959,0.00011398900467497969,-0.00039161945510005839
2807,Bogoslovskij,MBA,2229188520179737,-1.5396846449998036,-2.1596175360579721,0.38031472837116009,0.0095120075055690721,-0.0043859246593404315,0.0017730633919128362
2808,Kraft,MBA,3870669473323616,-0.31055854326871679,-2.9755308153803934,-0.74684203986022979,0.0074668250119796341,-0.0038144100610153233,0.0036658058383924885
2809,Pieters,MBA,5838223571596816,-2.1449212376107094,2.5073761030845367,0.24224349489281177,-0.0067678676938418116,-0.0056897446682739883,0.0016614571380884173
2810,Kenrussell,MBA,2025737112840897,2.2276866507979829,0.035097765955508509,-0.27243591048118554,-0.0013987099874907026,0.011767115167698943,0.0027937288465198534
2811,Thorenia,MBA,3537453717381083.5,2.553301999002052,-2.5801564579982852,-0.088919103709820868,0.0063734181535375425,0.005352664814373527,-0.00032736840750215623
2812,Widorn,MBA,4050865090375427.5,-2.4999280736082072,1.3248046708426024,-0.13592351532801289,-0.0053621402973674905,-0.0089276589367348214,-0.0015509911776855501
2813,Annenskij,MBA,10145826676941302,-2.6375711813730072,-1.7993036217361471,-0.35499094294406708,0.0050235443588457357,-0.0071754806785857481,0.00069910089827354867
2814,Johnadams,MBA,2906762381641216.5,-3.0488388480335256,-0.15865415088015422,0.15761444864301047,0.00083791203503415148,-0.0094643294984845475,8.9537802938329967e-05
2815,Maxhell,OMB,15342411527443222,2.4028708005145298,-1.4725470526976336,0.059828209162852738,0.0058306403751711249,0.0092615488184100599,-0.0010010821020283152
2816,IRAS,MBA,9317646929877330,2.0399034369966809,-2.0779515915721656,0.65734367019069018,0.005580444571092625,0.0067095778885399712,-0.0032388529522813835
2817,Yangzhou,MBA,2858761764532774,0.99371827079206976,-1.8375852470002976,-0.45771075704082353,0.010989796432310229,0.0064358522515718247,0.001323836720781735
2818,Hurban,MBA,14215952612456780,-0.65105049325599751,-2.5794222135002203,-0.24603411182497345,0.010535993514651308,-0.00098014614399625295,0.00097849841644267696
2819,Hancock,OMB,1.0825692217839827e+17,2.9074864859169778,1.5454283086373533,1.076621295331577,-0.0042456926105680221,0.0075823175375246462,-0.0019745535064484361
2820,Yoshitomo,MBA,1686932431190772,-1.1685093172348973,1.5423517194655694,-0.070611668415702697,-0.010431955726117347,-0.0084731818343142633,-0.0012728070057543177
2821,Trebon,MBA,6666862523937484,2.8311457756373861,2.0878041469747162,0.31779674671471375,-0.0054311232340047665,0.0065127453353189153,-0.00015716323402153773
2822,Rokoske,MBA,20759510307759448,-1.9383712757551375,2.6049021121084492,-0.20720149976715954,-0.0071768115045492704,-0.0054293123645821869,0.0017092599087150655
2823,Beckman,MCA,942398704887127.62,-2.7877730433076087,0.96546483499479285,-0.86034012219384137,-0.0043490567002151207,-0.0067474084351608968,-0.0022857440034212274
2824,Horn-d'Arturo,MBA,2322524086797925,1.4313106498923367,-2.2886129592451057,0.17010806276630833,0.0069081836755403659,0.0076542396748918943,-1.4583842552981518e-07
2825,Petaev,MBA,940129411582909.38,-0.76597312857628808,2.6736499509272811,0.41651859665288271,-0.0093854702040140087,-0.00074843907507688313,-0.00020985760212134858
2826,Heyuan,MBA,2538515931256010,-0.33651144230982655,3.4881521983298875,0.059465510311452197,-0.0086240789085999525,0.0011575388033320541,8.2923996099552077e-05
2827,Belinskij,MBA,13799856965088776,-0.58507600821350159,2.5819139911367248,1.0820656434554281,-0.0099161450756033945,-0.0036898052034527893,0.0014493018318303456
